day	month	year	hour	minute	second	lat	long	tweet	category	sentiment
24	8	2014	20	45	7	39.74281924652656	-123.19489929066951	RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369	other_useful_information	0.0
24	8	2014	20	45	0	33.194187205993856	-115.7530543027955	RT @RedCrossBayArea: An Vallejo evacuation center has been opened for those affected by the #NapaQuake: Florence Douglas Center, 333 Amador…	infrastructure_and_utilities_damage	-2.0
24	8	2014	20	44	57	34.041186731748176	-114.51066923707451	RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…	other_useful_information	-3.0
24	8	2014	20	44	42	40.94865683456341	-120.62073348334604	My prayers go out to San Francisco! 🙏 #Earthquake	other_useful_information	0.0
24	8	2014	20	44	42	41.558917003798	-120.8912986704505	RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…	other_useful_information	-3.0
24	8	2014	20	44	52	41.967045838197436	-121.08643012484913	RT @USATODAY: A magnitude-6.0 earthquake rattled Northern California Sunday. Photos here: http://t.co/7Z9mt8DTU1 (Photo @AP) http://t.co/iT…	other_useful_information	0.0
24	8	2014	20	44	49	39.126984802267046	-121.02772072415705	RT @KATUNews: A local grocery store clerk in Napa shared a photo showing the quake aftermath. Tweet us pics or post w/ #Katuquake http://t.…	other_useful_information	1.0
24	8	2014	20	45	2	40.99352517893769	-123.64172046301701	RT @joefryer: A glimpse at the damage in Napa, CA, caused by this morning's destructive 6.0 earthquake. #NapaEarthquake http://t.co/ZFSHk4e…	other_useful_information	-6.0
24	8	2014	20	45	43	35.42528277918112	-119.82161476187315	RT @Billy_Barrell: “@bgittleson: This photo is very California. #napa #earthquake http://t.co/r1A0B9Gqzf”.  YIKES	other_useful_information	0.0
24	8	2014	20	45	38	37.060277814202706	-118.47273385854812	RT @EvanSernoffsky: Reported structures to have sustained damage in Vallejo is 41. 16 confirmed water main breaks in #napaquake	other_useful_information	-3.0
24	8	2014	20	45	47	34.090882599916355	-115.97510368956223	RT @IAmJohnSparks: PLEASE RETWEET &amp; PRAY For People Hurt In The #napaquake! http://t.co/MKnVWK3ooA	not_related_or_irrelevant	0.0
24	8	2014	20	45	22	38.78328789361121	-122.29146279039095	RT @Cal_OES: .@CaltransHQ has deployed dive teams to Bay Area toll bridges for #Napa quake	other_useful_information	0.0
24	8	2014	20	45	14	39.41253588305614	-121.25615784468043	6.0 earthquake shakes Northern California http://t.co/tYyMUt9zcQ	other_useful_information	0.0
24	8	2014	20	45	36	34.85552236270638	-116.66329171310959	Earthquake in Napa | WiLD 94.9 http://t.co/ILvR31MQyd	other_useful_information	0.0
24	8	2014	20	45	41	35.799255428412906	-117.99968624726871	RT @adamhousley: Here is one of the roads buckled pretty bad in North Napa #earthquake http://t.co/koqdhKFI67	sympathy_and_emotional_support	-2.0
24	8	2014	20	45	49	38.94511786423434	-121.77035246440286	RT @nbcbayarea: Photos: Shots by viewers and by pros captured after this morning's earthquake. http://t.co/0H51x1i33E #napaquake http://t.c…	other_useful_information	0.0
24	8	2014	20	45	35	35.309882900592854	-115.09961752780687	#RT More Than A Dozen Buildings Uninhabitable After Napa Earthquake: NAPA, Calif. (AP) — Officials in the ... http://t.co/y0pJ5kBk9d #RT	other_useful_information	0.0
24	8	2014	20	45	19	38.40309170784357	-122.47320824143392	RT @SBSNews: State of emergency declared after 6.0-magnitude quake hits California http://t.co/W4Ne9bNyjK http://t.co/tnzjALoc1L	donation_needs_or_offers_or_volunteering_services	-2.0
24	8	2014	20	45	30	41.10884701452771	-120.48200214962554	BIG THANKS TO @MCHammer for reporting the #California #SanFrancisco 6.0 #magnitude #EARTHQUAKE My thoughts, Prayers &amp; well wishing to all🙏💞🙏	infrastructure_and_utilities_damage	4.0
24	8	2014	20	45	19	34.15954472370041	-116.24553605366067	That's what we get for building houses on The sides of cliffs #BayAreaQuake http://t.co/SghTq7dq3e	infrastructure_and_utilities_damage	0.0
24	8	2014	20	45	32	37.571794208780496	-119.35583937623458	RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…	sympathy_and_emotional_support	-3.0
24	8	2014	20	45	26	36.44390086124967	-120.59554970724356	"RT @nbcbayarea: Expert: Chances that #napaquake is precursor to larger quake unlikely, but following 24 hours will be the ""riskiest."" http:…"	other_useful_information	1.0
24	8	2014	20	45	40	37.78740823717461	-119.06387304438095	Magnitude-6.0 earthquake in Northern California causes injuries, damaging fires, power outages http://t.co/MQVw5YdcGr	other_useful_information	-9.0
24	8	2014	20	45	40	35.60955396193747	-116.59066961138576	California winemakers cleaning up after quake http://t.co/dda0Wsnj2l	other_useful_information	0.0
24	8	2014	20	45	15	36.868185666268175	-117.801630960774	RT @EcoJive: Quake rocks California wine country, dozens injured http://t.co/24zt1sLtw5 #ff @EcoJive	other_useful_information	-2.0
24	8	2014	20	45	35	33.0088245626822	-116.07544288733234	RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369	infrastructure_and_utilities_damage	0.0
24	8	2014	20	45	28	37.059708350347904	-119.97167526130634	RT @KTVU: Aftershocks still a risk, CHP warns residents who have to drive today to use caution, especially in North Bay region #napaearthqu…	other_useful_information	-4.0
24	8	2014	20	45	21	35.02438124688653	-119.51993112491571	“@KQEDnews: UC Berkeley's early warning system gave residents 10 seconds to prepare for the #napaquake. http://t.co/XCv41qVJ3J” 10sec sneak!	caution_and_advice	-3.0
24	8	2014	20	45	37	33.86877222064787	-116.90019718223208	RT @SBSNews: State of emergency declared after 6.0-magnitude quake hits California http://t.co/W4Ne9bNyjK http://t.co/tnzjALoc1L	donation_needs_or_offers_or_volunteering_services	-2.0
24	8	2014	20	45	38	34.25049177594718	-118.46131600805091	Biggest quakes by magnitude in California: By The Associated Press California, where a quake and fire devastated... http://t.co/0GAl9zS3gQ	other_useful_information	-4.0
24	8	2014	20	45	14	39.8786289517635	-120.80050386774708	RT @sfchronicle: Update: Injury toll from #Napaquake has risen to 120. http://t.co/Ejj6x6QIFY http://t.co/K30rlaKwLP	infrastructure_and_utilities_damage	-2.0
24	8	2014	20	45	14	41.2500123168605	-122.39199101442263	LATEST Numbers On The #NapaQuake! http://t.co/2kLI5K8kp0	other_useful_information	0.0
24	8	2014	20	45	18	37.008462966665824	-118.6552983418378	@djSyndrome Did you feel the quake when Nappa hit California?	donation_needs_or_offers_or_volunteering_services	0.0
24	8	2014	20	45	30	38.263590747120645	-120.28066535446258	Dozens injured, child critically, after strong earthquake in California: http://t.co/P3VATMNVwq via @YouTube	infrastructure_and_utilities_damage	0.0
24	8	2014	20	45	16	36.656802230973284	-119.96261664502764	RT @mrsfadeji: . @rmjohnson45 can u connect me w/ anyone who needs help cleaning schools/classrooms up? I'd like to bring a team tomorrow. …	other_useful_information	4.0
24	8	2014	20	45	28	40.01337222621518	-122.08577379802489	RT @RedCrossBayArea: The Red Cross has opened a shelter at the Crosswalk Community Church, 2590 1st St in Napa due to #NapaQuake	other_useful_information	0.0
24	8	2014	20	45	46	37.9627691603684	-120.0160782435939	Seeing pictures of all the vineyards and bottles of wine destroyed by this Napa earthquake is really breaking my heart..	other_useful_information	-3.0
24	8	2014	20	45	30	36.337108214796075	-120.70214783820144	RT @LaserPunk: California: where we skateboard in our earthquake damage http://t.co/IBoQKhEFfV	caution_and_advice	-3.0
24	8	2014	20	45	45	37.92498267941153	-120.51015112681587	RT @EdJoyce: #NapaQuake via  @LeylaGulenABC7: Road shifted from #napaearthquake on Highway 121 near Hwy 12. #California http://t.co/CqFiEza…	other_useful_information	0.0
24	8	2014	20	45	35	38.21486085962741	-122.50079868775735	"RT @nbcbayarea: Expert: Chances that #napaquake is precursor to larger quake unlikely, but following 24 hours will be the ""riskiest."" http:…"	other_useful_information	1.0
24	8	2014	20	45	27	35.59618872602728	-118.36783790953974	@azcentral: #BREAKING Northern California hit by magnitude 6.0 earthquake http://t.co/QmeZrDYrS8 A gentle warning from Jesus! Repent!	other_useful_information	-2.0
24	8	2014	20	45	19	34.461971705041705	-119.89339220548115	RT @MeredithFrost: California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http…	injured_or_dead_people	-3.0
24	8	2014	20	45	34	34.067033253785326	-116.46746416208792	Video: Wine tanks ruptured by Napa earthquake | The Press Democrat http://t.co/lUx8CPpXWW &gt; #wine	infrastructure_and_utilities_damage	0.0
24	8	2014	20	45	28	41.805145881255605	-123.91863641672735	More Than A Dozen Buildings Uninhabitable After Napa Earthquake http://t.co/rgeECWRBnc	caution_and_advice	0.0
24	8	2014	20	45	30	37.97363055046947	-122.64970725744024	RT @enf: Bay Area geotagged tweets per minute around the time of the American Canyon earthquake this morning. http://t.co/B7BqvoCbfH	other_useful_information	0.0
24	8	2014	20	45	18	34.21794880811492	-115.71594919197037	6,0 earthquake downtown Napa http://t.co/RbF9GG6MpL	other_useful_information	0.0
24	8	2014	20	45	46	38.86635844941093	-122.87913635938604	Damage in Napa cellars after today's quake http://t.co/9AU0tkBMVq	other_useful_information	-3.0
24	8	2014	20	45	28	37.81673063448585	-121.3786186033334	Thoughts and prayers go out to Napa area residents 🙏 #napa #northerncalifornia #earthquake #california http://t.co/W3k0QQOKda	injured_or_dead_people	0.0
24	8	2014	20	45	14	34.974214957592324	-115.56792272446415	Earthquake rocks northern California http://t.co/f8XV01pzKT	not_related_or_irrelevant	0.0
24	8	2014	20	45	38	34.497696928773536	-116.99405222814005	BREAKING: 3 critically injured and 87 treated at hospital after large earthquake in California's Bay Area http://t.co/1shUPKKQ1c	infrastructure_and_utilities_damage	-2.0
24	8	2014	20	45	16	38.31436032972726	-121.31111854781595	RT @laura_nelson: Oh, California - this, via @vickydnguyen: Skaters find upside to #napaquake. Photo from #nbcbayarea's Jeremy Carroll http…	other_useful_information	0.0
24	8	2014	20	45	33	33.25251127262373	-117.25676070140757	RT @theblaze: At least 15 buildings are no longer inhabitable after Sunday’s 6.1 magnitude Bay Area earthquake, officials said: http://t.co…	caution_and_advice	0.0
24	8	2014	20	45	18	36.38577147230625	-121.84856876568551	The latest on damaging earthquake in California http://t.co/PgpYhq5SFC	other_useful_information	-3.0
24	8	2014	20	45	40	36.1715631496473	-116.99661762300636	RT @danhogman: Sad day for so many reasons #earthquake #napa stole this one from Silver Oaks http://t.co/XrcCCCteui	infrastructure_and_utilities_damage	-4.0
24	8	2014	20	45	26	40.7816276652227	-123.94307502497827	No still cleaning aft♨️#napaquake  @hondaindy: Are you watching @IndyCar @indycarat @RaceSonoma @raceson on @sportsnet ONE?”	injured_or_dead_people	0.0
24	8	2014	20	45	37	37.879555859027455	-120.41592964479223	PG&amp;E searching for natural gas leaks after Northern California quake PG&amp;E searching for na http://t.co/Ghp028NKW3	sympathy_and_emotional_support	0.0
24	8	2014	20	45	36	36.289162516981406	-121.10391036198799	RT @KTVU: PG&amp;E reports that 21,000 customers in the North Bay are still without power this afternoon #napaearthquake	other_useful_information	0.0
24	8	2014	20	45	37	35.53887909714162	-118.24790594031627	RT @cnnbrk: California hospital receives 120 patients related to the 6.0 magnitude earthquake, hospital president says. http://t.co/S2v5wea…	other_useful_information	0.0
24	8	2014	20	45	32	35.617473564403845	-120.0601238418416	A #Napa friend told me how her neighbors swimming pools splashed big waves of water out to her garden. #earthquake	infrastructure_and_utilities_damage	2.0
24	8	2014	20	45	29	37.28248884024025	-118.9037165220077	"RT @TedLandK5: UW prof says earthquake similar to #napaquake would be ""devastating"" if it hit Seattle. http://t.co/ai9JPvSaDq"	caution_and_advice	-2.0
24	8	2014	20	45	15	40.19973776455405	-123.59743111956922	RT @LATimesGraphics: Map of Bay Area's 6.0 quake, aftershocks and damage. Updating throughout the day. http://t.co/yV6tgQuE10 http://t.co/F…	other_useful_information	-3.0
24	8	2014	20	45	47	37.715641909799	-118.58120012158342	RT @TeagWall: 6.0 Earthquake in Napa this morning. Oh, the HORROR! This is the stuff of nightmares! http://t.co/aBoeaFxDj6	infrastructure_and_utilities_damage	0.0
24	8	2014	20	45	36	37.74154507425117	-122.00215905081926	#Pakistan California winemakers cleaning up after quake - http://t.co/AmHY8okVzz: ABC NewsCalifornia winemakers... http://t.co/TW8UMEcYz2	infrastructure_and_utilities_damage	0.0
24	8	2014	20	45	39	41.98903942374822	-120.40594045280882	RT @alexandrevatus: San Francisco earthquake causes devastating loss of wine: http://t.co/dfgeu0Nj56 http://t.co/dNgRtcouoG	infrastructure_and_utilities_damage	-5.0
24	8	2014	20	45	48	35.91788061549366	-119.89883366522965	"RT @VivianHo: In a strange twist, Napa police said a body was just found in a Main Street building. Had been there for ""days,"" not earthqua…"	other_useful_information	-1.0
24	8	2014	20	45	20	37.065210593154866	-120.17300876230313	RT @maxcarver: Sending thoughts and prayers to everyone in the North Bay and Napa. #earthquake #NoPlaceLikeHome	other_useful_information	0.0
24	8	2014	20	45	46	35.290319436345676	-120.49647801143207	6.0 Earthquake in California http://t.co/x7HYZhsgdB via @GoBubblews	other_useful_information	0.0
24	8	2014	20	45	16	33.130642275365645	-116.92797099951227	RT @GirishB: The California attitude towards earthquakes - spirit of Napa #napaearthquake #nbcbayarea http://t.co/e7TCDemE0C	sympathy_and_emotional_support	1.0
24	8	2014	20	45	36	37.35613944064628	-120.09293205188676	Praying for the people who got hit from the earthquake that happened in San Francisco.	injured_or_dead_people	1.0
24	8	2014	20	45	18	37.379431474709406	-122.37465383001944	RT @EvanSernoffsky: Reported structures to have sustained damage in Vallejo is 41. 16 confirmed water main breaks in #napaquake	injured_or_dead_people	-3.0
24	8	2014	20	45	35	39.971233974482345	-120.51899790867014	RT @Bellanieve: This Is What Northern California Looks Like After Quake http://t.co/bAAXuhBzF9 #napaearthquake	infrastructure_and_utilities_damage	2.0
24	8	2014	20	45	28	34.389119779353514	-115.32162815591984	RT @bobpockrass: Sonoma Raceway escapes earthquake damage; IndyCar race a go http://t.co/TSZjgsHIHE #indycar #nascar	not_related_or_irrelevant	-4.0
24	8	2014	20	45	45	34.63207987276536	-115.63731664700431	@RyanPaevey 😃 Last reports #napaearthquake 120 injuries up from 87	infrastructure_and_utilities_damage	-2.0
24	8	2014	20	45	18	33.342496596138396	-118.44109383467844	6.0 Earthquake in California - Bubblews http://t.co/vRmN4SMzcs via @GoBubblews	other_useful_information	0.0
24	8	2014	20	45	18	39.48587413817671	-121.75239544373824	RT @MaryLeeKING5: California quake is one of the strongest in the US this year: http://t.co/z00uriuPEP #napaquake	other_useful_information	2.0
24	8	2014	20	45	32	40.777975471835525	-121.83053847905201	A strong earthquake has hit northern California + a push for QLD primary students to learn a second language from prep. @7	sympathy_and_emotional_support	2.0
24	8	2014	20	45	26	36.61186204230381	-117.82160442463619	I'm glad you're doing okay, @paraduxxwine. We were just prepping for our visit in Nov last night. #napaquake http://t.co/WNj0VLtWhf	other_useful_information	3.0
24	8	2014	20	45	14	36.848661583103606	-119.766664315787	Dozens Injured, 3 Critically, After Strong Earthquake In California http://t.co/4saRenEV0X	infrastructure_and_utilities_damage	0.0
24	8	2014	20	45	30	36.91391737164484	-117.17290588374273	RT @enf: Bay Area geotagged tweets per minute around the time of the American Canyon earthquake this morning. http://t.co/vSv90tTjz0	other_useful_information	0.0
24	8	2014	20	45	34	36.11465231370752	-116.1381407603505	"RT @nbcbayarea: Expert: Chances that #napaquake is precursor to larger quake unlikely, but following 24 hours will be the ""riskiest."" http:…"	donation_needs_or_offers_or_volunteering_services	1.0
24	8	2014	20	45	32	34.63275362707514	-118.6946439293358	Bay Area people, I hope you're still standing post-quake.	other_useful_information	2.0
24	8	2014	20	45	47	41.70575386161424	-121.19442271328865	RT @nbcbayarea: Meadowbrook Lane in Napa: Skaters find upside to quake damage. Video: http://t.co/xyo199r1n3 (Pic by Jeremy Carroll) http:/…	other_useful_information	-3.0
24	8	2014	20	45	22	41.50305251474289	-123.16848952512451	RT @AndreaElson1: Thinking of everyone in Napa and hoping you're safe! #earthquake	other_useful_information	3.0
24	8	2014	20	45	48	37.36302246635314	-119.76970458178032	RT @sMoneyBC1: Good to hear from former @BC1 contributor @jayalanw today on the California quake http://t.co/ZRPx9QGEuI	infrastructure_and_utilities_damage	3.0
24	8	2014	20	45	16	40.808474227006585	-123.86628839357374	#Napa Rocked by Magnitude-6.0 Earthquake; State of Emergency Declared  http://t.co/A29hGZqQC2 via @ktla #napaearthquake	other_useful_information	-2.0
24	8	2014	20	46	23	37.985768448414774	-119.14978307311432	RT @washingtonpost: Photos: Powerful earthquake shakes Northern California http://t.co/TkbLXYXrMZ http://t.co/sNWkFLBZzA	other_useful_information	2.0
24	8	2014	20	45	49	41.1486700448921	-121.03902060999201	RT @MeredithFrost: California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http…	other_useful_information	-3.0
24	8	2014	20	46	1	32.933538443542794	-116.23880940446995	RT @MeredithFrost: California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http…	caution_and_advice	-3.0
24	8	2014	20	46	21	36.40383404631302	-121.0879044690346	RT @spiritandwine: Photo: Says it all #Everythingclosed due to #napaearthquake #Napa thx for free Bananas @traderjoes (at... http://t.co/EV…	injured_or_dead_people	1.0
24	8	2014	20	46	12	40.50585480276757	-122.50062062291151	RT @GavinNewsom: Wow! Just some of the the damage the #NapaQuake had on the city &amp; its historic areas http://t.co/wBXVst6VuC	other_useful_information	1.0
24	8	2014	20	46	27	38.52892342741613	-120.70321760833744	RT http://t.co/BjG6LHMUZ3 USATODAY: A magnitude-6.0 earthquake rattled Northern California Sunday. Photos here:  (Photo )  ...	infrastructure_and_utilities_damage	0.0
24	8	2014	20	46	9	35.65936328747434	-116.37918856245251	RT @earthquakesSF: A 6.1 magnitude earthquake occurred 3.73mi WSW of American Canyon, California. Details: http://t.co/TdbXdyM5U9 Map: http…	other_useful_information	0.0
24	8	2014	20	45	49	38.368765803166816	-119.33729574651692	RT @SFGate: #Napaquake update: More than 100 people injured, 6 of whom are in critical condition. http://t.co/24Db832o4U http://t.co/qo73jW…	injured_or_dead_people	-2.0
24	8	2014	20	46	12	41.035332892451976	-123.4299492620237	The only sign of movement that I've noticed of the Napa earthquake at my place. Not bad, not bad. http://t.co/pgs7blXkgJ	infrastructure_and_utilities_damage	-6.0
24	8	2014	20	45	57	36.84433900399571	-121.0787824712977	Very California; taken after Napa earthquake in NorCal - @vickydnguyen: Pic from #nbcbayarea photog Jeremy Carroll http://t.co/az0pKBJHSn	other_useful_information	0.0
24	8	2014	20	46	2	36.794684006825726	-121.16649998998913	RT @myfoxla: UPDATE: City of #Napa declares local emergency. At least six fires and 100 gas leaks reported from 6.1 #earthquake.	other_useful_information	-5.0
24	8	2014	20	46	15	38.80621649613933	-121.38720066785929	My colleagues/friends felt the earthquake, at least none of them were hurt. Please beautiful California don't hurt your people anymore	other_useful_information	0.0
24	8	2014	20	45	49	38.1606219674007	-119.64023146978116	RT @abc7newsBayArea: Napa County officials are using a drone to assess damage at the top of buildings. #quake #SouthNapaQuake	injured_or_dead_people	-5.0
24	8	2014	20	45	58	32.78148135144258	-117.19530968861076	RT @lafoodwine: Our thoughts are with everyone in Napa this morning after the earthquake. We hope you are all safe during this tough time.	other_useful_information	3.0
24	8	2014	20	46	35	40.680679290295025	-121.4697402672248	RT @BeschlossDC: San Francisco Market St. in color, rising from 1906 earthquake &amp; fire:  #Ives http://t.co/B9fBe58Moy	not_related_or_irrelevant	-2.0
24	8	2014	20	45	49	35.05495335372064	-119.53883144440486	RT @CBSSacramento: California winemakers cleaning up after #NapaQuake http://t.co/kt4oGmF5E2 http://t.co/7EtIC17B0Y	other_useful_information	0.0
24	8	2014	20	46	2	34.191047460234664	-118.05159481345656	Photos Show Damage Following Napa Earthquake--They should've used http://t.co/Rtj9czLT78 :)	injured_or_dead_people	-3.0
24	8	2014	20	46	9	35.30281202102501	-120.52051484708252	"RT @bhbsgeog: ""@SS_Geography: Damage reports from Napa Valley earthquake continue to appear http://t.co/Ic93AXEfq5""#restlessearth"	caution_and_advice	-3.0
24	8	2014	20	46	17	38.48961489854316	-120.43944354768921	Right as the earthquake struck, a baby boy was born to Napa resident Connie Navarro. http://t.co/6edoLsODLC	infrastructure_and_utilities_damage	-1.0
24	8	2014	20	46	5	34.98551978448159	-117.61705356243635	Quake rocks California wine country, dozens injured http://t.co/rKUbcwOiyw	other_useful_information	-2.0
24	8	2014	20	45	59	40.983329063277715	-120.45013562239008	Hope everyone's able to get through today's 6.0 #earthquake in Bay Area of California.	other_useful_information	2.0
24	8	2014	20	45	59	36.68196360529184	-119.97934744699144	It was a bad earthquake in San Francisco last night, Thank God nothing happened to my family 🙏	not_related_or_irrelevant	0.0
24	8	2014	20	46	15	33.590782373032106	-115.39366659041288	Fabulous! MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.co/wRwb9JSKdk	not_related_or_irrelevant	1.0
24	8	2014	20	46	7	38.52453474231925	-122.77000954333452	I'm listening to KCBS All News 740 AM &amp; 106.9 FM with TuneIn. #RealRadio. http://t.co/sQkJhH8oJU...  Re: Earthquake in Northern, California	injured_or_dead_people	0.0
24	8	2014	20	45	59	40.807125678561114	-123.34283506322329	RT @EdJoyce: #NapaQuake via  @LeylaGulenABC7: Road shifted from #napaearthquake on Highway 121 near Hwy 12. #California http://t.co/CqFiEza…	other_useful_information	0.0
24	8	2014	20	46	16	39.548002321518815	-122.53689230570828	Governor Declares State of Emergency After Magnitude 6.0 Earthquake Strikes San Francisco ... http://t.co/cna0IlPeOQ http://t.co/J83JcYgKVn	other_useful_information	-3.0
24	8	2014	20	45	53	40.10564285491168	-120.32956043231577	RT @TheEllenShow: Hoping that everyone involved in the Napa #earthquake is okay. Thank you to all the incredible rescue workers.	injured_or_dead_people	6.0
24	8	2014	20	45	59	41.2187816589005	-122.725618423213	RT @MeredithFrost: California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http…	other_useful_information	-3.0
24	8	2014	20	46	10	36.073536819233716	-117.59874056676802	Building red tagged #earthquake Napa http://t.co/MSWQHtQXYB	other_useful_information	0.0
24	8	2014	20	46	18	33.58582872056893	-116.03304700318888	RT @insidescoopsf: Currently open in downtown Napa: @velopizzeria, @burgerfi + @DTJoeNapa. @MorimotoNapa promising dinner. #napaquake: http…	infrastructure_and_utilities_damage	0.0
24	8	2014	20	46	14	39.875208331529215	-120.63997606648373	"RT @nbcbayarea: Expert: Chances that #napaquake is precursor to larger quake unlikely, but following 24 hours will be the ""riskiest."" http:…"	not_related_or_irrelevant	1.0
24	8	2014	20	45	49	41.42814861575832	-121.54684181922207	RT @USATODAY: Earthquake rattles, doesn't wreck Napa wineries http://t.co/jSnfNgaI84	displaced_people_and_evacuations	-2.0
24	8	2014	20	46	30	35.47587265101597	-115.96158254306525	RT @kron4news: RAW VIDEO: Schools Closed in Napa on Monday While Quake Damage Assessed http://t.co/EeZLeN99mY http://t.co/HoIOAx3yX4	injured_or_dead_people	-3.0
24	8	2014	20	46	36	39.53426808105851	-121.68468174520287	At Least One Million People Rocked by San Francisco Bay Area Earthquake, 87 Inj... http://t.co/0Notg6A34U via @theblaze	donation_needs_or_offers_or_volunteering_services	0.0
24	8	2014	20	46	14	40.03664405983047	-123.8877247413704	Wishing all our Napa/Sonoma County family &amp; friends good wishes for a speedy recovery following today's scary quake. So happy all are safe!	other_useful_information	8.0
24	8	2014	20	46	18	35.68395589745974	-120.52913623386965	RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…	other_useful_information	-3.0
24	8	2014	20	45	57	37.75728872541466	-121.23307634420048	Napa quake went threw my place early in the morning.	other_useful_information	0.0
24	8	2014	20	46	9	34.68737433799302	-115.8010354042758	RT @WKofCompassion: Week of Compassion is currently monitoring the Earthquake that struck California early this morning. As needs emerge, w…	other_useful_information	1.0
24	8	2014	20	46	23	40.33080581644241	-123.43477639322263	RT @FoxNews: 6.0-magnitude #earthquake that rocked northern Calif. is largest to hit since 1989. #napaquake http://t.co/QLEh5Zl8uA http://t…	other_useful_information	0.0
24	8	2014	20	46	21	36.91702251070806	-120.87059651567313	RT @BreakingNews: Magnitude 6.0 California earthquake is not associated with any known fault, USGS says - @NBCBayArea broadcast http://t.co…	injured_or_dead_people	0.0
24	8	2014	20	46	35	39.066573075755024	-122.13287851371456	A large earthquake rolled through California's northern Bay Area early Sunday, damaging some buildings, igniting... http://t.co/uLrhSo6YCl	other_useful_information	-3.0
24	8	2014	20	45	54	40.49406944649152	-121.70889611808495	RT @schtimpy27: Skateboarder using an earthquake buckled street as a jump is a strong contender for The Most California Photo Ever. http://…	other_useful_information	1.0
24	8	2014	20	46	3	33.92483653813171	-116.09426322561785	#napaearthquake, it's shocking to walk around downtown. Yellow tape and debris, historic buildings, uncertain future http://t.co/ChlQTXGx1M	other_useful_information	-3.0
24	8	2014	20	46	25	39.42445279539848	-120.85141191341093	"Incredible: UC-Berkeley system gave 10-sec warning before #napaquake - could give time to stop elevators, slow trains before the ""big one"""	not_related_or_irrelevant	-3.0
24	8	2014	20	46	23	35.59205868030243	-119.09810086215838	RT @ArizonaNewsnet: Yuma CBS: The latest on damaging earthquake in California http://t.co/GHkOZ1eWRy	not_related_or_irrelevant	-3.0
24	8	2014	20	45	51	35.46560155172229	-119.18360816706013	RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…	caution_and_advice	-3.0
24	8	2014	20	46	17	39.30300065863772	-123.2343740699845	#napaearthquake He won't come out! http://t.co/NuEOqTyDxo	injured_or_dead_people	0.0
24	8	2014	20	46	20	35.74046199694126	-118.03819869383484	RT @NewEarthquake: Revised (6.0 -&gt; 6.1): 6.1 earthquake, 6km NW of American Canyon, California. Aug 24 03:20 at epicenter (51m ago,... http…	other_useful_information	0.0
24	8	2014	20	46	33	36.97430549127293	-118.98109987168378	RT @RedCrossCRC: 2 shelters open for #napaquake: Crosswalk Cmnty Church, 2590 1st St, #NAPA &amp; Florence Douglas Cntr, 333 Amador St, #VALLEJ…	injured_or_dead_people	0.0
24	8	2014	20	45	58	35.25741141804932	-119.47456115801116	FEMA Administrator Craig Fugate: 'I urge residents and visitors to follow the direction of state, tribal and local officials.' #napaquake	caution_and_advice	0.0
24	8	2014	20	46	4	39.6532473966691	-120.72239068455949	RT @cnnbrk: California hospital receives 120 patients related to the 6.0 magnitude earthquake, hospital president says. http://t.co/S2v5wea…	other_useful_information	0.0
24	8	2014	20	46	32	38.381141083384755	-121.34630531179708	RT @thehill: Lawmakers take to Twitter after Northern California #earthquake http://t.co/vWla30PH3u by @Keith_Laing	other_useful_information	0.0
24	8	2014	20	46	32	36.711090034259016	-119.1687639319463	RT @IAmJohnSparks: LATEST Numbers On The #NapaQuake! http://t.co/2kLI5K8kp0	other_useful_information	0.0
24	8	2014	20	46	30	39.20763325653921	-121.47212732248344	RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369	other_useful_information	0.0
24	8	2014	20	46	3	41.01040251690891	-120.79816858582237	Ohio USA Columbus » http://t.co/Y1bIlanwwQ  #earthquake 180 Northern California rocked by magnitude 6.0 earthquake earthquake janinebucks U…	caution_and_advice	0.0
24	8	2014	20	46	12	34.305470835164144	-118.91368121852457	RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369	not_related_or_irrelevant	0.0
